Label,Input,S1_MeanAccelX,S1_StdAccelX,S1_MeanAccelY,S1_StdAccelY,S1_MeanAccelZ,S1_StdAccelZ,S1_MeanGyroX,S1_StdGyroX,S1_MeanGyroY,S1_StdGyroY,S1_MeanGyroZ,S1_StdGyroZ,S2_MeanAccelX,S2_StdAccelX,S2_MeanAccelY,S2_StdAccelY,S2_MeanAccelZ,S2_StdAccelZ,S2_MeanGyroX,S2_StdGyroX,S2_MeanGyroY,S2_StdGyroY,S2_MeanGyroZ,S2_StdGyroZ,S3_MeanAccelX,S3_StdAccelX,S3_MeanAccelY,S3_StdAccelY,S3_MeanAccelZ,S3_StdAccelZ,S3_MeanGyroX,S3_StdGyroX,S3_MeanGyroY,S3_StdGyroY,S3_MeanGyroZ,S3_StdGyroZ,S4_MeanAccelX,S4_StdAccelX,S4_MeanAccelY,S4_StdAccelY,S4_MeanAccelZ,S4_StdAccelZ,S4_MeanGyroX,S4_StdGyroX,S4_MeanGyroY,S4_StdGyroY,S4_MeanGyroZ,S4_StdGyroZ,S5_MeanAccelX,S5_StdAccelX,S5_MeanAccelY,S5_StdAccelY,S5_MeanAccelZ,S5_StdAccelZ,S5_MeanGyroX,S5_StdGyroX,S5_MeanGyroY,S5_StdGyroY,S5_MeanGyroZ,S5_StdGyroZ
E,3,761.625,1514.720719926614,-161.5,986.498226050103,318.375,1211.2947037674194,-29.125,2277.750723712979,-36.65625,3211.5588563944984,-0.4375,1633.1686405860694,995.25,2242.8092735451223,-252.75,1647.1075974264704,201.875,2462.164694811255,-19.0,1959.7508929708388,-96.84375,4861.069706796637,-8.8125,1784.6979863113395,1036.5,2792.277520233259,-164.25,1035.3530496888488,-43.5,3395.633335623857,-2.40625,1831.2053724830914,-25.25,4556.910377382904,10.0,1184.1301132054703,484.0,3838.025794598051,-176.125,2689.727399640157,167.75,2759.077914358346,11.28125,1200.3692461690434,23.9375,4884.99220788465,-2.90625,1906.7550373503507,210.875,1323.025031650951,-68.625,1054.8735039686037,559.375,1500.9813820880656,-5.59375,1246.2175988610245,104.0,3260.7488882923813,-44.65625,782.2218199372461
E,4,789.5,1591.5560781826068,-210.625,1155.4058202099382,183.5,1408.2353318959158,22.03125,1827.0931743546735,11.65625,3976.3412564926994,-37.46875,1234.1514540458304,970.625,1842.8726514262996,-310.125,1814.5553131208208,110.25,3401.898872321163,85.0,1464.2823754317335,189.5625,4387.9602816791485,10.0625,957.7169120328564,944.75,2450.6801989447745,-276.875,1218.346311347886,-176.75,2707.2239356026685,-25.03125,974.1461159771862,70.28125,3859.4839538011342,-34.25,1028.7969916363481,481.75,3796.966675847972,-137.625,1994.6954302286351,175.5,2775.2977768160304,-13.4375,1538.2149544500437,10.75,4399.983650537806,-13.8125,1869.4515980211281,209.875,1182.5396333210147,-58.75,1366.8293373717145,553.5,1798.0180060277482,54.09375,1621.947505303713,13.03125,3657.2706223731157,-23.4375,938.6731305911286
E,5,872.25,1497.9659333576315,-97.25,915.249385413615,251.375,1846.0401158628704,11.15625,1195.6798042686585,33.78125,4189.761633541751,50.15625,1742.1660208877734,1004.125,1671.5649806020106,-218.5,1095.3308860796358,108.75,2315.8269446355444,20.9375,1819.2325294183122,7.40625,4995.304581926005,73.9375,1560.8026568383814,993.25,2412.8513086180837,-155.0,851.0981142030571,-173.125,2012.372290202536,21.1875,1325.1531854256511,29.375,5024.277919201425,39.96875,1336.2635051790637,970.0,2092.272687772796,-210.0,1186.1053916073395,-24.125,1454.2869333027097,22.25,1618.6237981692966,56.875,4485.381371396974,55.8125,2095.2489177526736,223.5,1199.172944157764,-4.0,1622.6225685599225,577.375,1259.5342827311213,-53.1875,1569.1627233476297,47.0625,2519.9085293108856,23.40625,1007.2280296491641
E,6,789.5,1203.7673155556267,-160.125,776.6147593079853,374.375,1609.5390207680582,-7.09375,1458.435106530605,29.75,3219.764471199718,16.09375,1325.7022987688215,988.625,1701.719750539142,-294.375,1569.9155580396673,224.125,2273.187296369351,29.21875,1968.7053444836374,18.21875,4452.9825519979795,58.4375,1560.9217216419759,1033.75,2107.6636205761106,-85.25,1555.4106973722407,-7.25,2022.911870917762,-19.1875,1184.8431182412928,73.59375,4212.522105723712,-31.25,1328.2688216245988,956.125,1901.185284072807,-239.375,1522.639848872674,83.875,2109.857218954638,7.03125,1038.1307565877419,4.40625,5776.0367081339555,25.8125,1973.1546194720145,214.5,1234.6455969224528,-30.0,1644.6987566116782,613.75,1240.0370710184434,-2.0,1377.0429595695264,-13.90625,3433.5581158560485,-34.8125,721.1653086108274
E,7,770.875,1751.928147606231,-236.25,1490.3764415408612,286.25,1605.2435757541596,-2.21875,1610.5694205461737,-9.53125,4523.521173988626,39.71875,1760.612184624552,963.875,2042.8787248329256,-307.375,2692.453362525524,124.625,2712.3996957260924,-20.65625,3405.258430073397,-14.875,5187.31676634221,40.34375,2695.1646472128446,980.125,2939.4524123338006,-251.0,2286.522250055748,-150.375,2169.4826248151885,9.34375,1649.985257687455,65.125,5014.506816165973,40.375,1236.1402061962874,932.625,3309.064385800766,-242.125,2782.294374140702,7.5,2446.2299053850193,29.1875,1385.9525252849571,70.71875,4787.143637091793,34.15625,1699.2115471111704,225.375,1174.14079623144,-2.125,1419.406560635465,571.25,1400.305480064975,0.4375,1280.6013708776632,88.40625,3215.9193850609718,-35.6875,1340.1067690090033
E,8,733.0,1681.5909133912446,-123.625,973.7701779039036,308.625,1631.8983146553587,-16.65625,1570.5286054656685,-53.59375,3709.773753709374,-9.09375,1356.318025007755,931.25,1818.3881426967125,-234.75,1043.4334849428592,172.25,3300.5310084136463,-14.5625,1664.413183705822,1.46875,4682.316453853096,-5.25,1217.6119301731567,941.125,2602.757236926833,-167.5,1174.4572150572365,-140.875,2574.543014667846,-8.96875,1015.7783187159674,24.65625,4917.052862293219,3.6875,1166.8443672331584,870.875,2119.4374806478722,-201.75,2346.6386465538317,47.625,1460.3476844145712,-16.84375,1117.024790161766,-6.90625,4836.447148730247,11.78125,1941.836835549897,238.625,1229.3053361045008,-51.25,1643.6512517867043,536.875,1245.0842278235637,-18.6875,1345.0744504835968,37.625,2883.0048966963273,-7.0,1091.8847237689517
E,9,662.0,1629.7944655692017,-160.875,1193.4712959996148,381.125,1695.1540444381449,37.65625,1906.2115014042743,106.3125,3579.680803136468,16.6875,1949.0086973494372,926.875,2153.315405224,-273.5,1901.831682878377,322.875,3342.7870459206642,30.46875,2084.4128367536596,149.875,5102.966586641049,24.6875,2376.744194237939,1039.0,2420.344190399374,-177.5,1765.8770483813419,-2.0,2220.3477205158656,-14.6875,1452.7960635766294,257.25,4617.7494315413005,23.625,1302.6905270919106,945.0,3012.043492381875,-262.5,1876.9266767777583,150.625,2037.7300138573314,22.09375,1092.7695136491216,145.53125,4949.224168899954,43.84375,1979.4584503939298,247.25,1707.9945660042365,2.75,1702.8083971780266,619.75,1858.4401893792547,-16.90625,1137.48682298343,75.75,3152.9138903560306,-55.53125,1151.366877464971
E,10,782.875,1508.222541395997,-205.125,2784.0758312903404,312.125,1832.5860100892946,12.5625,1887.5564054072,96.75,3804.6859594452735,-26.71875,1727.307482658614,933.25,1917.5086538266262,-318.75,2041.222779977727,214.625,4803.791482711859,29.375,2007.0108954300672,30.375,4812.82519518162,13.59375,2013.1181947940706,954.75,2543.2177330106833,-219.75,1720.006086471789,-95.0,3448.552739918588,5.5,2175.745863491414,53.625,4726.236271799687,25.59375,1077.13934971801,936.5,2256.2831715013076,-239.0,2718.557521922242,195.75,2690.016159338081,82.625,1688.077914930173,30.5625,4107.235406400971,95.875,2262.345391816864,207.875,1210.6615895348295,10.75,1262.9095127917915,603.875,1441.846900463083,17.78125,1985.9253626202667,22.625,4318.9174696184,7.5,897.2881713808558
E,11,643.375,999.3778611591314,-139.0,1131.6823759341664,421.875,885.8651050667929,21.90625,1456.2652222246254,139.6875,2631.108196149248,-2.6875,1020.529410327674,841.0,1329.1937405811088,-195.875,1155.3936490975705,448.0,2157.6999327988124,18.0,1311.950599298617,65.0,4177.546416558409,-14.71875,976.4201911310712,860.5,1880.9053006464733,-113.75,1010.0999641124635,122.5,1447.7968607508444,5.90625,1334.6391450354427,82.21875,4242.709509664601,7.6875,764.4216129491303,741.25,1592.1119425153497,-199.875,1457.3199663680589,309.875,1855.7550981675895,10.125,1266.4464988206173,91.90625,3785.098466019205,38.5,1132.9230997733252,175.125,1450.5139552500004,-89.625,1029.0392895195985,608.25,1428.6297412205865,-57.5,1501.9858521304386,241.5,3746.2385218376044,38.75,999.3085734646731
E,12,795.0,1184.088256845747,-89.375,1076.421668945307,313.25,1276.274828357905,-21.65625,955.3500539519206,-16.34375,3615.075523151064,37.09375,849.090776926082,921.75,1202.8919059915568,-257.625,1388.5938424805865,322.375,1955.1815412833153,-21.71875,1444.9024455472547,-1.78125,4120.753926273496,14.875,1178.4276269143556,1007.75,2039.9561116602486,-182.5,1057.552717362118,92.0,2436.410269228071,-30.625,1087.377198526344,69.25,3804.137845819996,31.28125,1445.6643852044076,899.375,1783.9002520810966,-230.625,1500.357493857714,226.5,1378.5422554278125,-17.90625,894.2686732525843,46.71875,4337.743625970585,30.90625,1555.8926770381488,182.625,937.1881397963805,-32.0,760.8087801806706,501.625,925.9502467060528,19.625,1218.0576174282562,37.84375,2655.804105037858,-20.125,857.1511589999748
E,13,728.625,2053.3002969305294,-166.125,898.4842705217493,412.125,1649.1796398133831,21.65625,1564.4450815180242,52.90625,3670.9474539907183,-6.34375,1128.0282468032162,952.0,2367.339012477934,-259.875,1549.021783053744,323.375,2249.282354302145,32.09375,1442.974041679523,150.625,5330.144385649886,-6.46875,1348.285647228894,1017.0,2496.9064860342687,-175.0,945.8905856387407,28.375,2924.549941337128,-3.75,1262.2437363679014,187.75,4952.131113217823,8.71875,1080.6118126544968,911.125,2104.7231966163627,-252.5,1611.161615108801,200.5,1492.11485817949,13.6875,1408.0934236916776,124.34375,5059.294674219514,17.9375,1734.7195727534033,132.25,1366.917311873692,-23.5,1179.9757412760655,609.375,1254.1238413230967,20.90625,1429.500401350394,63.125,3738.7261930870254,-34.4375,705.9739255763983
E,14,731.125,1221.3954045987728,-195.375,1288.6912389610632,382.375,1519.3040707425885,-2.28125,1373.6515714141042,121.28125,3153.170083764661,2.78125,1192.469437091969,972.375,1992.3620051022353,-288.125,1520.6684334117679,304.25,2598.202058635933,20.75,1534.014647094349,142.46875,4178.160944006758,31.4375,1359.2143166527308,1048.625,2546.298118715678,-196.5,1984.7578567674193,95.125,1914.3018921724442,-1.3125,1257.848943571425,238.25,4997.245003499428,28.125,826.411396869017,977.625,2266.7946222309156,-351.75,1665.0900688851639,159.875,1933.4010148893065,57.96875,1417.8586734133405,247.125,5146.049180864385,124.78125,2093.078007599917,233.25,1140.1883342237807,-15.375,1097.021015922211,480.125,1018.9909147656813,69.90625,842.9588275597673,286.65625,2712.0231678741125,1.28125,1204.3507647892443
E,15,674.0,1186.736280729632,-156.375,1415.9941240609016,461.875,1265.5725915074963,38.3125,1502.1887247758684,139.65625,3046.312172215109,8.15625,831.578999155184,912.0,1732.044456704273,-243.5,1135.8462704081041,427.75,2663.606002677573,26.4375,1241.5974321791061,94.125,4068.377208344256,17.40625,1036.6394581583982,994.0,2739.303561126441,-156.0,913.6914139905223,164.0,3258.455922672578,16.5,940.9606793059952,129.90625,3749.349963321767,11.40625,628.9502096437662,867.5,1640.4446805668272,-250.0,1480.9429428576916,307.375,1580.1857831834204,2.0,1473.4547414155618,127.25,3906.99079375675,48.09375,1616.8606417873302,189.375,1573.8804304568375,-57.375,1336.591040436453,602.25,1633.667633730925,-19.375,1143.632801372451,215.40625,2693.7706943448134,2.1875,1001.7505751651705
E,16,684.5,1210.00072314028,-210.75,1186.4077871878624,307.875,1576.6167842487914,-14.3125,1396.2298216424651,27.34375,3892.317309532451,30.125,1062.7272624596585,937.75,1762.617637918105,-251.875,1291.1891745112332,136.625,2656.4982795731303,17.53125,1773.473621603501,49.5625,5310.574621318652,26.1875,1384.8907997902759,972.25,2456.5510248110054,-202.75,1064.8912796619193,-107.125,2406.3881096728765,-0.5,1474.802402018657,74.5625,5359.11713191583,21.125,945.0508501530486,900.125,2209.543501353843,-251.0,1709.1939620768615,102.25,1893.2670011120988,14.78125,1186.266431244869,100.8125,4787.288470767534,42.1875,1746.6122823465287,96.375,1139.7659230627137,27.75,962.0436255700674,524.875,1231.7409363884112,-69.5,1273.5703504322014,155.1875,2677.892086575512,-96.53125,1055.515927887134
E,17,767.25,1240.734636213562,-210.25,1661.8339079161913,456.0,1127.0962691802329,35.78125,1893.5033293866788,148.40625,3550.2524105633584,-9.125,757.862609168047,936.5,1961.0537346029048,-280.125,1231.1858041640182,367.375,2607.017665719778,10.15625,1477.029115094194,178.4375,3965.2594093695498,-27.53125,1372.5956019612759,1034.75,3279.6761177744365,-187.25,1584.571688974658,69.0,3609.5440155232905,-52.5625,1673.5588751501245,256.625,4260.584421106452,-21.125,1018.275219120548,923.5,2872.3646617377817,-273.125,1952.7962603341393,270.75,2347.815886627399,47.8125,778.2256034362722,317.28125,3654.279787406602,78.03125,1278.3656187779134,117.375,1209.0172080557827,23.25,1142.6637464713756,533.375,1238.4815740958766,27.75,1150.872114963257,95.84375,3927.114208529711,-86.28125,1381.0468229384685
E,18,709.5,1473.487275140169,-186.75,1181.6016407825439,281.875,1292.037532107717,1.84375,1155.600604376762,-54.78125,3918.809064422307,-30.71875,1127.8298085918982,945.625,1866.9158683173166,-280.375,987.0331095637066,209.125,3478.569711012703,1.09375,1591.6810955593264,-32.25,4991.076480830563,1.4375,1190.414448246387,1001.0,1964.812204766654,-196.875,945.7783748717244,-68.75,2570.393440214941,0.34375,857.0794380254011,-6.21875,4907.9986421043795,6.8125,962.7651075645347,930.125,1890.3737684317882,-221.125,975.1103703555818,83.625,1594.6887970306307,2.09375,1314.6367454399476,-7.3125,5670.054025522486,-0.0625,1863.7614844968093,172.625,902.8699293779807,23.625,870.307623415422,503.125,726.7769495347248,-4.59375,934.2078482387833,21.34375,3941.4807624274836,-12.375,746.7862708800959
E,19,813.125,1092.792859774898,-191.75,909.2733018735346,437.625,1400.481652637763,28.28125,1688.8049997404785,349.03125,2769.808877481159,36.40625,1103.3072401697261,1032.5,2034.0798288169517,-309.25,1750.5231896493117,374.25,3003.5036103690636,80.21875,1431.651881009639,396.53125,4276.994848783833,83.125,1020.7521353761647,1025.875,2268.304649815584,-192.875,1520.2459453571978,0.75,2446.839683653181,25.9375,947.6220547210528,380.1875,3716.263794437062,14.25,834.2834874909128,974.5,2964.3352964872242,-315.875,2287.2174108236845,175.5,1928.730087389109,73.59375,827.0157895777671,538.625,2953.9336776364835,161.5625,1000.9506087184072,192.375,1387.5324714668843,9.5,986.2057341143378,441.875,898.8297860969005,39.90625,846.7156532513956,56.65625,1984.5615953116542,-78.59375,923.7487773799419
E,20,764.0,1743.347354946799,-141.125,1805.5650734257683,344.5,1528.753986094558,26.90625,2017.2981367316377,8.78125,4457.3111270583795,23.5,1012.0612012126539,956.75,2576.461029687816,-241.375,2279.3116525335013,211.125,3411.102715307031,3.25,2171.0946115957267,18.4375,4937.322528060502,13.8125,1223.0549976774348,969.625,3549.199044767002,-140.625,1761.5652441436848,-102.75,3200.133659317998,20.40625,1074.4790848178188,17.90625,5500.849271699865,13.96875,1111.4917477306963,894.5,3680.5996454382266,-174.25,3016.157147348261,91.125,2726.895988917619,34.65625,1250.9415856009973,-100.59375,4993.901373546632,-38.40625,1403.915548104991,214.125,1142.065227723443,-2.0,1112.795578711562,523.125,1172.9385040891957,56.3125,1075.6248020772625,-22.03125,2219.3210178506033,-13.5,1903.2307565032675
F,1,27.75,1091.1369930031701,-147.375,2995.7692016200112,64.125,2594.8592417268032,270.5625,4287.786506006771,62.78125,1442.5132957440765,-103.71875,1818.1773537387483,-3.875,875.546962975145,-114.75,2223.902074620193,161.375,1678.199216235963,420.0625,4347.874774943933,11.3125,1879.702543580699,-83.125,1730.5784211861073,99.875,1219.7657497958369,-115.0,1979.3294319036436,159.375,1854.1882615783652,344.6875,3917.1988512001467,89.46875,3021.443332502438,-213.125,2319.4885313092195,452.375,2447.2225806769193,-282.875,1912.6487483003773,75.25,3228.7756870832636,167.21875,3697.7147481111137,226.78125,5876.388722752983,-256.375,3638.871277178543,-73.5,943.1769452228993,-204.625,1896.6075264468925,218.25,2481.179948633311,153.0,3430.715960262522,-110.1875,5519.624502839279,139.09375,2109.2345376844505
F,2,30.0,1040.049037305453,-81.375,2828.062518646821,58.25,2302.62023301716,91.15625,4708.877846083496,54.09375,1271.532745335698,-49.25,1238.1419547047099,25.375,686.3880894763545,-74.25,2496.4909247782175,143.75,2969.312031009877,76.34375,4824.142563770886,-31.375,2087.358434571073,-70.625,1559.0875286124895,173.375,1596.3140697791898,-127.0,2598.3034849686055,222.125,3000.8403796894963,54.15625,4424.536042833863,7.8125,2755.4299509956245,-65.90625,1824.1537483065779,669.75,2149.0635024354215,-226.0,2089.0512200518206,338.0,2537.7596418888847,11.875,4013.090351820527,18.0625,3379.252098629777,-36.75,2506.8959766013427,-78.375,1137.6905815620519,-46.0,2771.596471350041,339.25,2345.311160059577,-74.34375,3565.0828935784843,-1.6875,2085.8575640114427,5.8125,2682.71820451641
F,3,83.625,1553.5463814688637,7.625,2253.428356832096,138.625,3155.7366191390242,55.03125,5047.129286066827,72.40625,1791.991696747208,-94.8125,1340.9001742649414,67.125,704.263966403933,-19.125,2853.376900161456,242.375,3652.6940549921505,134.625,4464.981010247972,62.46875,1726.483618956009,-48.1875,1551.660651477555,236.625,2296.5237010261835,44.0,2801.463903033555,342.125,4046.6787597207417,93.8125,3590.7803246430644,123.0625,2752.7091194119566,-125.5625,2309.6008169365005,676.0,3126.2122448739783,-131.375,2026.2613625529655,341.25,4078.0575569135854,76.15625,3275.3034602668404,482.84375,3295.278128525108,8.59375,2366.7439904245953,-136.625,1572.7927738182802,-162.125,2674.4328341491396,138.5,2445.619297846662,-133.53125,3619.137526610924,36.84375,2718.836735505819,52.71875,2158.414554632274
F,4,103.0,1534.8726331523408,-37.875,3714.4933684656107,141.5,3571.2890879904976,104.5,5861.179472810912,39.4375,2990.5753724983674,-81.28125,1954.420010424688,69.0,1069.3465294281364,-31.625,3208.535547469437,231.375,4718.819355450577,148.53125,5970.951714259917,16.0625,3060.132696647933,-57.5625,2262.1785260217084,225.25,2528.7367275973984,-15.0,2359.7487154356077,292.0,4971.123917184121,90.0,5088.3617451985465,34.15625,6314.011839301217,-138.0625,2747.469937705188,659.375,4047.327032669216,-143.875,3536.4710495598574,212.75,5544.073000736913,19.75,4552.028737277479,-4.0,5133.245641161156,-185.25,3550.3506252904094,-65.375,1551.0985169791763,-54.375,2215.9936505719056,129.625,2905.046791253972,-81.6875,4348.034307574372,-37.03125,3043.6009458819394,-62.71875,1657.9238190123326
F,5,72.75,2019.1172421382569,-99.0,2077.137453323684,143.375,3558.2082723436806,255.34375,4158.650198752708,83.5,2087.846737670177,-55.96875,1691.8865484344503,35.375,1218.6127807367686,-55.125,1747.3089979665874,291.0,4325.10531663681,299.875,4051.7047935868923,28.5625,2923.4750291551577,-26.34375,1730.6059561858492,186.75,1872.4845626866995,14.375,2378.449885823748,325.25,3822.417878450759,217.25,3405.7943915480278,163.75,4570.647424052746,-151.8125,3182.606630553602,171.625,4095.537371258502,-211.5,2502.4519475906027,424.375,4185.490695172431,-70.625,2934.6133875478386,-15.84375,4400.40480459877,-71.28125,2959.774539918275,-41.875,1105.67128224215,-8.0,2741.4078499924085,236.75,1740.0202405431955,97.875,2609.872539392489,27.09375,2872.167619579494,108.90625,2714.986583292989
F,6,27.625,2338.3360236234225,-5.875,1841.1270962035728,94.125,3691.066374961984,167.78125,4511.930142233858,20.8125,2349.0876611662984,-131.125,1191.7185791431634,36.125,1171.5248543564921,-47.125,2836.1422274588062,229.75,4271.93023556097,195.1875,3645.0127866502403,2.46875,2817.694125792123,-58.28125,2137.6943951716853,210.625,2044.418892833609,-2.5,3286.1408597319746,356.25,3837.805484583605,144.5,3065.8133402899794,205.28125,4390.464954267194,-169.34375,2434.561544320853,622.25,4075.9263900983296,-260.5,1391.268396104792,207.25,6034.747669745604,41.625,2153.027777195408,141.9375,5195.990226472116,-135.71875,2765.7245799515968,-89.5,930.3626980914486,-126.0,2488.158556040993,207.875,1630.6417400443913,-105.15625,2185.3113781189027,-15.71875,2034.7527066325376,109.5625,1662.037942134219
